버스정류장ARS번호,승하차총승객수,X좌표,Y좌표
1686,193,127.0007564,37.57606354
16861,205,126.83084,37.55202096
16862,161,126.8704331,37.55210893
16863,145,126.8536835,37.53527024
16864,54,126.8549676,37.53439202
16867,473,126.8298349,37.55344972
16868,132,126.8725152,37.55047988
16869,72,126.8539644,37.53358864
16870,49,126.8539055,37.53369294
16873,388,126.8278625,37.55363763
16875,46,126.8550385,37.53429453
16876,10,126.8538518,37.53443441
16878,723,126.8386786,37.541217
16879,197,126.825943,37.55318065
16882,115,126.8538111,37.53517092
16885,189,126.8252959,37.5517211
16887,125,126.858374,37.53640357
16888,72,126.8531232,37.53613721
16890,437,126.8311234,37.54183264
16892,107,126.8593269,37.53719508
16894,252,126.8462035,37.54420451
16896,88,126.858645,37.53788628
16897,307,126.8475272,37.54567146
16898,258,126.8242493,37.54796526
16899,92,126.8574937,37.53741975
16900,320,126.8491581,37.54760548
16903,203,126.8501964,37.54849598
16905,64,126.8215935,37.54692939
16907,257,126.8512661,37.5494313
16908,73,126.852489,37.55121673
16909,106,126.8533338,37.55253244
16910,35,126.8502425,37.55047666
16911,274,126.8541556,37.55402211
16912,24,126.8507024,37.55156815
16914,196,126.8479844,37.54273893
16915,69,126.8514691,37.552778
16917,15,126.8211934,37.55187211
16918,69,126.852245,37.554089
16920,40,126.820982,37.54840268
16921,454,126.8631068,37.55192234
16922,637,126.83855,37.55926225
16923,177,126.8222219,37.54740761
16925,296,126.8243305,37.54783906
16926,107,126.8402322,37.5644611
16927,148,126.8240549,37.55015126
16928,200,126.8408119,37.56628382
16929,371,126.8252649,37.55146632
16931,344,126.8260867,37.55329253
16932,71,126.837921,37.570728
16933,427,126.828225,37.55348545
16935,436,126.8297659,37.55334105
16937,247,126.8311582,37.55112133
16939,103,126.8318919,37.54964488
16940,110,126.837803,37.570754
16941,499,126.8331236,37.54791902
16943,1332,126.8353183,37.54793138
16946,292,126.8379615,37.55471799
16948,246,126.8395234,37.55453693
16950,224,126.8404944,37.55442393
16952,165,126.8415623,37.55429962
16954,139,126.844239,37.552899
16955,8,126.8137005,37.57851231
16956,216,126.8464497,37.55275488
16957,13,126.8132614,37.57679915
16958,352,126.8478519,37.55325031
16960,700,126.849918,37.55311395
16961,29,126.8196064,37.57887205
16962,5,126.8186262,37.58347402
16963,392,126.8529839,37.5613392
16964,167,126.8486514,37.56153257
16965,220,126.8477364,37.5599112
16966,295,126.8456377,37.55897335
16967,62,126.8439167,37.55914888
16968,81,126.8417769,37.55937069
16969,532,126.839598,37.559581
1697,6,126.9989021,37.58323265
16970,83,126.8559673,37.53660844
16971,85,126.8509379,37.53789947
16975,281,126.817964,37.55345561
16976,40,126.8226292,37.55448326
16977,101,126.8497398,37.56290217
16978,175,126.8499022,37.56269527
16979,267,126.8513969,37.5621096
1698,13,126.9718335,37.61390077
16986,238,126.8521263,37.56165772
1699,20,126.9652997,37.57558773
16994,79,126.8570101,37.53553214
17001,8435,126.8894134,37.50976462
17002,8365,126.888472,37.50909986
17003,1908,126.883933,37.5060444
17004,4016,126.8832118,37.50535729
17005,3170,126.8745605,37.49985595
17006,3098,126.8744296,37.4996335
17007,3254,126.8680008,37.4996658
17008,3346,126.867027,37.49936179
17009,2099,126.860608,37.49682045
17010,2191,126.8620549,37.49645422
17011,1550,126.8555223,37.49734297
17012,1533,126.8551322,37.49716526
17013,8199,126.9014759,37.48313623
17014,17494,126.9020062,37.48460694
17015,6620,126.9020457,37.48460001
1702,346,127.0062452,37.57116462
17101,1046,126.8922165,37.50653248
17102,5118,126.8916433,37.50705373
17103,426,126.888926,37.504841
17104,577,126.8893773,37.50518811
17105,734,126.8896734,37.50242091
17106,911,126.8886244,37.50279083
17107,535,126.8916491,37.49996847
17108,595,126.891196,37.49966347
17109,1227,126.8915908,37.49660713
17110,1112,126.8918443,37.49690119
17111,933,126.8878364,37.49467025
17112,2602,126.8876311,37.49471875
17113,743,126.884308,37.49323641
17114,775,126.89366,37.49083635
17115,681,126.8940352,37.49121085
17116,698,126.8922691,37.48996036
17117,211,126.8921641,37.49002979
17118,342,126.8901861,37.48881297
17119,604,126.8889907,37.48786692
17120,1129,126.8869122,37.48555918
17121,652,126.8864514,37.48518975
17122,1631,126.896602,37.48404548
17123,630,126.8975711,37.48371569
17124,692,126.8951128,37.48411228
17125,734,126.8949297,37.48409559
17126,1160,126.8925776,37.48143153
17127,514,126.8926627,37.48167847
17128,589,126.8908498,37.48004853
17129,343,126.890762,37.48013977
17130,85,126.8329939,37.4873477
17131,1723,126.8871246,37.4828655
17132,1382,126.887055,37.48240682
17133,2549,126.8862393,37.48428596
17134,2430,126.8856194,37.48609222
17135,2288,126.8849133,37.48779345
17136,1612,126.8846542,37.48820284
17137,4207,126.8841735,37.49023734
17138,4845,126.8841599,37.48991809
17139,1860,126.8831793,37.49377149
1714,6,126.9566832,37.60093683
17140,1811,126.8830254,37.49385417
17141,1064,126.882484,37.4967766
17142,1403,126.8839701,37.49782747
17143,2491,126.8824599,37.49957234
17144,3532,126.8830167,37.50014483
17145,4502,126.8826355,37.50056311
17146,1940,126.8792761,37.50354455
17147,1147,126.8790804,37.50347522
17148,632,126.877397,37.50516216
17149,1239,126.8773527,37.50495025
17150,62,126.82552,37.49527716
17151,190,126.8194801,37.47697722
17152,475,126.884829,37.50649931
17153,454,126.8848891,37.50671436
17154,327,126.8822693,37.50465458
17155,380,126.8822069,37.5047867
17156,67,126.87984,37.495883
17157,119,126.8803848,37.48858185
17158,146,126.8802799,37.49022203
17159,134,126.8760683,37.4856214
17160,132,126.8194362,37.47722612
17161,32,126.8172272,37.47771712
17164,850,126.8572011,37.49724502
17166,1376,126.856312,37.49663114
17168,30,126.8518208,37.49811113
17169,1332,126.8460799,37.49691902
17170,3263,126.844694,37.49646528
17171,2369,126.8431909,37.49564322
17172,2037,126.8425739,37.49554832
17173,2229,126.8404204,37.49444982
17174,1112,126.8394944,37.49422081
17175,158,126.8313126,37.4912205
17176,188,126.831696,37.49150092
17177,371,126.8250921,37.48955274
17179,570,126.8354212,37.49321968
17180,712,126.8334079,37.49323969
17181,759,126.8334175,37.49319877
17182,1463,126.8307796,37.4932205
17183,786,126.83045,37.4931768
17184,4105,126.8237946,37.49277793
17185,4194,126.824709,37.492961
17186,164,126.824719,37.49587485
17187,1160,126.8221618,37.49700658
17188,832,126.830785,37.49463092
17189,431,126.8308719,37.49428848
17190,852,126.8295005,37.49683933
17191,854,126.8294088,37.49680307
17192,868,126.8291774,37.49843824
17193,1373,126.8290796,37.49834889
17194,154,126.829075,37.505646
17195,146,126.8291341,37.50223231
17196,210,126.83679,37.488363
17197,165,126.8370053,37.48817533
1720,201,126.9795903,37.57658927
17201,133,126.8424679,37.48169033
17202,340,126.8392272,37.48588678
17203,133,126.8397163,37.48859611
17204,98,126.8396571,37.48892161
17205,229,126.8405851,37.49054355
17206,421,126.8406367,37.49078502
17207,1634,126.856439,37.48692887
17208,1359,126.8562531,37.48736222
17209,2768,126.856039,37.49089248
1721,107,126.9710253,37.57954714
17210,3572,126.8558939,37.49094997
17211,770,126.8594203,37.50636965
17212,1677,126.8584158,37.50606788
17213,986,126.8552789,37.50475078
17214,704,126.854691,37.50459561
17215,1861,126.8498171,37.50271382
17216,915,126.8506591,37.50308388
17217,1302,126.8478389,37.50212118
17218,1510,126.8480044,37.50208288
17219,816,126.8508434,37.50113468
1722,13,126.9971587,37.58501732
17220,602,126.8518455,37.49901655
17221,138,126.882586,37.49704601
17222,95,126.8825341,37.49871505
17223,1154,126.8595817,37.50721537
17225,2174,126.8619456,37.50368449
17226,2101,126.8619171,37.50341015
17227,1795,126.8637579,37.50039688
17228,981,126.8633579,37.50080138
17229,817,126.9017282,37.48344779
1723,20,126.9741219,37.61460832
17230,2754,126.8948219,37.47866116
17231,286,126.875911,37.48928772
17232,657,126.8758794,37.48993684
17233,3728,126.8563718,37.49382693
17234,2099,126.8573706,37.49360038
17235,2096,126.8470329,37.50072852
17236,1801,126.8470039,37.50049834
17237,481,126.8745581,37.49140256
17238,313,126.8763628,37.48876675
17239,814,126.8767922,37.48658903
1724,19,126.9653646,37.57685248
17240,1063,126.8890875,37.50025926
17242,872,126.8758451,37.48962086
17243,681,126.8570016,37.49345725
17245,560,126.8869856,37.484866
17246,1777,126.855761,37.49376447
17247,451,126.8912012,37.48388064
17248,801,126.835982,37.49326527
1725,1448,127.0019717,37.57142206
17251,102,126.8316024,37.49519648
17252,458,126.8884403,37.48757069
17253,34,126.834117,37.49344867
17254,67,126.8864602,37.50454993
17255,65,126.8847492,37.50286841
17256,146,126.882574,37.50186714
17257,30,126.8849231,37.50280954
17258,29,126.8865658,37.50367151
17259,177,126.8827735,37.50207352
17260,36,126.8798056,37.49828228
17261,43,126.8802185,37.49983831
17262,94,126.8799748,37.49582433
1727,33,126.9832651,37.57202968
1728,180,126.9800442,37.58021772
17289,259,126.8213105,37.49153976
1729,83,126.9697374,37.57951132
17290,1362,126.8213834,37.49193937
17291,26,126.8832009,37.51318894
17292,33,126.8858431,37.51271443
17293,2388,126.8883812,37.4958764
17296,755,126.8945421,37.49353871
17297,743,126.8906882,37.49305061
17298,220,126.8249537,37.49587106
17299,68,126.8318816,37.49516211
17300,51,126.8342277,37.49345805
17301,73,126.8302405,37.49736646
17302,68,126.829976,37.498889
17303,45,126.8294442,37.50052055
17304,752,126.8404248,37.49883205
17305,326,126.8437605,37.50052409
17306,366,126.8436758,37.50061138
17307,526,126.8408481,37.49535671
17308,266,126.8407463,37.49527531
17309,808,126.8405491,37.49877481
17310,1004,126.8834541,37.49980644
17311,653,126.845892,37.50138371
17312,585,126.845941,37.50128384
17314,348,126.8418264,37.4997794
17315,319,126.8420647,37.4997879
1732,5,126.9757357,37.61639742
17359,305,126.8227861,37.47900793
17360,378,126.82302,37.47915598
17361,253,126.8242103,37.48140636
17362,187,126.822254,37.47968838
17363,277,126.8245138,37.48122099
17364,159,126.8223219,37.47958415
17365,103,126.8223011,37.48423484
17366,65,126.8231784,37.47616542
17367,78,126.8233491,37.48591089
17368,110,126.8231999,37.47618244
17369,169,126.8222663,37.48404322
17370,313,126.8215055,37.48105835
17371,331,126.8218432,37.48132071
17389,2752,126.8893727,37.4795908
17397,128,126.8409159,37.48380674
17399,420,126.840857,37.48395025
17400,168,126.8295004,37.50055498
17401,47,126.8926167,37.50165987
17404,253,126.8524559,37.5082102
17405,158,126.850087,37.50745701
17406,117,126.8501024,37.50734361
17407,60,126.8479481,37.50795626
17408,30,126.8479812,37.50786222
17409,266,126.8469211,37.5078257
17410,120,126.8423453,37.48288863
17412,690,126.8899874,37.51044287
17457,88,126.8397942,37.4769273
17458,105,126.8375388,37.48961236
17459,47,126.8414657,37.47662501
17460,32,126.8426698,37.47815643
17461,10,126.8404251,37.49144722
17462,31,126.8322162,37.49002542
17463,8,126.841626,37.491214
17464,128,126.872239,37.49541095
17465,388,126.8733869,37.49547352
17468,65,126.8234205,37.48585054
17469,69,126.8640156,37.50262963
17470,402,126.8525803,37.50796439
17471,32,126.8468916,37.50031479
17472,2208,126.9014805,37.48448257
17473,1058,126.8384486,37.48714573
17474,4481,126.8942424,37.49438526
17475,312,126.8823115,37.50992121
17476,224,126.8438146,37.49346608
17477,473,126.8520773,37.4860409
17478,3129,126.8586598,37.49516889
17479,3260,126.8581388,37.49509034
17481,748,126.8999983,37.48309828
17483,240,126.8843558,37.51076972
17484,1046,126.8559248,37.49736896
17485,3,126.8434286,37.49229143
17486,659,126.8623332,37.49709159
17488,557,126.8540143,37.48618084
17489,535,126.8897207,37.49577487
17491,445,126.852034,37.49879095
17492,4,126.8424311,37.49166913
17493,147,126.8606163,37.49838398
17494,244,126.8556037,37.48628515
17497,100,126.8557095,37.49170432
17499,259,126.8831951,37.50625694
17501,194,126.8583923,37.50007673
17502,103,126.8509873,37.50044352
17503,157,126.8968025,37.48632089
17504,5555,126.858337,37.493765
17505,83,126.8576309,37.5056776
17506,58,126.8540006,37.49161137
17507,641,126.8835388,37.49236311
17508,70,126.8813682,37.50745569
17509,750,126.8493947,37.50265892
17510,15,126.8391395,37.48899479
17511,194,126.8589554,37.50174345
17512,166,126.8566723,37.49879086
17513,100,126.8495649,37.49992963
17514,28,126.8286437,37.4988258
17515,418,126.8568405,37.48816014
17517,196,126.8796941,37.50765154
17519,30,126.8381264,37.48879472
17520,86,126.860379,37.50112154
17521,189,126.8557317,37.50046123
17524,4,126.8265343,37.49816077
17526,204,126.8812411,37.49014463
17527,133,126.8785465,37.50683911
17529,105,126.8620954,37.50082833
17530,456,126.856091,37.50236226
17532,181,126.8469712,37.50337496
17533,9,126.8254823,37.49602953
17534,85,126.8218759,37.48317162
17535,55,126.8216645,37.48278061
17536,239,126.8765883,37.48597896
17537,330,126.876477,37.50600068
17539,80,126.8325363,37.48922967
17540,208,126.8633797,37.50110116
17541,129,126.8564685,37.50393563
17543,246,126.8463105,37.50472861
17544,8,126.8247655,37.49435115
17547,150,126.8768968,37.50535554
17549,222,126.8310525,37.48852547
17550,293,126.8622813,37.50306996
17551,165,126.8559208,37.50487455
17552,465,126.8568074,37.48806731
17554,288,126.8454041,37.50649793
17555,109,126.8250747,37.49302003
17558,33,126.8612126,37.50494367
17559,476,126.8584857,37.50658634
17560,32,126.8593537,37.48812894
17563,15,126.8254963,37.49588635
17566,57,126.8396982,37.4967548
17568,234,126.8607124,37.50594496
17569,39,126.8561081,37.50670647
17570,24,126.8600615,37.48892995
17572,188,126.8446551,37.50277402
17573,10,126.8266457,37.49811097
17575,175,126.8863775,37.49874509
17576,257,126.87596,37.48559406
17577,40,126.8276363,37.49106907
17578,335,126.8625032,37.50664715
17579,63,126.8550445,37.50706458
17580,58,126.8609553,37.49106379
17581,409,126.8558978,37.4863917
17582,1003,126.8431461,37.50220801
17583,380,126.8453138,37.5065145
17584,33,126.8284007,37.49869153
17588,1137,126.8237991,37.49196707
17589,106,126.8626307,37.50572301
17590,194,126.8539496,37.50751047
17591,84,126.8605369,37.49188108
17592,411,126.8540081,37.48627422
17593,130,126.8447002,37.50267487
17594,300,126.8462126,37.50471877
17596,246,126.8510618,37.48977442
17597,100,126.8740179,37.49574894
17598,273,126.8907303,37.49853949
17600,242,126.8391708,37.48585172
17601,250,126.8437531,37.49358208
17602,17,126.8423503,37.4927737
17603,8,126.8471586,37.49432513
17604,28,126.8496246,37.49485161
17605,64,126.8491526,37.50017084
17609,78,126.8487067,37.50102854
17610,125,126.8455432,37.50129302
17612,362,126.8887125,37.51080688
17613,116,126.886529,37.50876052
17615,32,126.8253775,37.49068779
17617,169,126.863342,37.50441331
17619,1438,126.8520747,37.48616079
17620,25,126.8517358,37.49422715
17621,8,126.8532471,37.49391843
17622,41,126.8531662,37.4909453
17623,140,126.8530117,37.4898571
17624,20,126.8525394,37.48991526
17625,24,126.8519809,37.4899429
17626,84,126.8515259,37.49229206
17629,371,126.8906927,37.50026809
1763,1224,126.9804547,37.570265
17632,254,126.8934492,37.48062409
17633,145,126.8972424,37.48167507
17634,67,126.8983107,37.48320594
17635,143,126.8974579,37.48215707
17636,165,126.8956616,37.4807811
17637,56,126.8945042,37.4805805
17638,206,126.8929244,37.48103558
17650,106,126.8449267,37.48206048
17651,179,126.8452099,37.48206219
17673,15,126.8454867,37.50297655
17675,148,126.8468143,37.50328929
17677,423,126.8749019,37.49682934
17678,212,126.8917416,37.49730062
17682,182,126.824589,37.48890589
17684,174,126.8636252,37.5035381
17686,68,126.8464131,37.50132852
17689,40,126.851709,37.49048699
17690,170,126.8737922,37.49569007
17694,306,126.8905772,37.4962115
17695,316,126.8957299,37.48443492
17697,61,126.8238667,37.48727799
17700,150,126.8379298,37.48566862
17701,96,126.8420507,37.48166412
17704,98,126.8343901,37.48938226
17706,126,126.851644,37.4911153
17707,123,126.8745866,37.4953993
17708,460,126.8891699,37.49464752
17709,95,126.8397162,37.49697126
17711,41,126.8645106,37.50197092
17712,524,126.8257308,37.47978754
17713,6,126.847275,37.49930644
17714,111,126.8248739,37.47810204
17716,32,126.8516067,37.49152872
17717,406,126.8908263,37.49260626
17718,52,126.8222934,37.4774082
17728,102,126.8653429,37.50130085
17729,64,126.8537221,37.50741163
17730,84,126.8561333,37.4860354
17731,126,126.8486543,37.49958583
17733,62,126.8513992,37.49354676
17734,169,126.8920072,37.49136673
17736,106,126.8213001,37.48431414
